Order ID;Order Date;On Truck Scan Date;Ship Mode
CA-2020-159884;31/8/2020;09/09/2020;Standard Processing
CA-2020-133004;31/8/2020;09/09/2020;Standard Processing
CA-2020-117198;31/8/2020;09/09/2020;Standard Processing
CA-2020-127712;31/8/2020;09/09/2020;Standard Processing
CA-2020-132619;31/8/2020;09/09/2020;Standard Processing
CA-2020-107909;1/9/2020;09/09/2020;Standard Processing
CA-2020-107909;1/9/2020;09/09/2020;Standard Processing
US-2020-135230;1/9/2020;09/09/2020;Standard Processing
CA-2020-114552;2/9/2020;09/09/2020;Standard Processing
CA-2020-137596;2/9/2020;09/09/2020;Standard Processing
CA-2020-137596;2/9/2020;09/09/2020;Standard Processing
CA-2020-137596;2/9/2020;09/09/2020;Standard Processing
CA-2020-114216;2/9/2020;09/09/2020;Standard Processing
CA-2020-110380;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-157987;2/9/2020;09/09/2020;Standard Processing
CA-2020-123001;2/9/2020;09/09/2020;Standard Processing
CA-2020-123001;2/9/2020;09/09/2020;Standard Processing
CA-2020-123001;2/9/2020;09/09/2020;Standard Processing
CA-2020-111220;2/9/2020;09/09/2020;Standard Processing
CA-2020-111220;2/9/2020;09/09/2020;Standard Processing
CA-2020-111220;2/9/2020;09/09/2020;Standard Processing
CA-2020-113075;2/9/2020;09/09/2020;Standard Processing
US-2020-163657;2/9/2020;09/09/2020;Standard Processing
US-2020-163657;2/9/2020;09/09/2020;Standard Processing
CA-2020-146983;2/9/2020;09/09/2020;Standard Processing
CA-2020-146136;3/9/2020;09/09/2020;Standard Processing
CA-2020-161823;3/9/2020;09/09/2020;Standard Processing
CA-2020-123022;3/9/2020;09/09/2020;Standard Processing
CA-2020-123022;3/9/2020;09/09/2020;Standard Processing
CA-2020-161557;3/9/2020;09/09/2020;Standard Processing
CA-2020-167626;3/9/2020;09/09/2020;Standard Processing
CA-2020-167626;3/9/2020;09/09/2020;Standard Processing
CA-2020-152485;4/9/2020;09/09/2020;Standard Processing
CA-2020-152485;4/9/2020;09/09/2020;Standard Processing
CA-2020-152485;4/9/2020;09/09/2020;Standard Processing
CA-2020-120761;4/9/2020;09/09/2020;Standard Processing
CA-2020-141929;4/9/2020;09/09/2020;Standard Processing
CA-2020-141929;4/9/2020;09/09/2020;Standard Processing
CA-2020-141929;4/9/2020;09/09/2020;Standard Processing
CA-2020-147410;4/9/2020;09/09/2020;Standard Processing
US-2020-117450;4/9/2020;09/09/2020;Standard Processing
US-2020-117450;4/9/2020;09/09/2020;Standard Processing
CA-2020-137582;4/9/2020;09/09/2020;Standard Processing
CA-2020-120705;5/9/2020;09/09/2020;Standard Processing
US-2020-130687;7/9/2020;11/09/2020;Express
US-2020-130687;7/9/2020;11/09/2020;Express
US-2020-130687;7/9/2020;11/09/2020;Express
US-2020-124779;8/9/2020;11/09/2020;Express
US-2020-124779;8/9/2020;11/09/2020;Express
US-2020-124779;8/9/2020;11/09/2020;Express
US-2020-124779;8/9/2020;11/09/2020;Express
US-2020-124779;8/9/2020;11/09/2020;Express
US-2020-124779;8/9/2020;11/09/2020;Express
CA-2020-152198;9/9/2020;11/09/2020;Express
CA-2020-152198;9/9/2020;11/09/2020;Express
CA-2020-152198;9/9/2020;11/09/2020;Express
CA-2020-128370;10/9/2020;11/09/2020;Express
CA-2020-128370;10/9/2020;11/09/2020;Express
CA-2020-122280;10/9/2020;11/09/2020;Express
CA-2020-144484;11/9/2020;11/09/2020;Express
CA-2020-144484;11/9/2020;11/09/2020;Express
US-2020-142188;11/9/2020;11/09/2020;Express
US-2020-142188;11/9/2020;11/09/2020;Express
US-2020-142188;11/9/2020;11/09/2020;Express
US-2020-142188;11/9/2020;11/09/2020;Express
US-2020-142188;11/9/2020;11/09/2020;Express
CA-2020-109757;4/9/2020;11/09/2020;Standard Processing
CA-2020-109757;4/9/2020;11/09/2020;Standard Processing
CA-2020-109757;4/9/2020;11/09/2020;Standard Processing
CA-2020-109757;4/9/2020;11/09/2020;Standard Processing
CA-2020-152856;8/9/2020;11/09/2020;Standard Processing
CA-2020-117394;4/9/2020;11/09/2020;Standard Processing
CA-2020-117261;4/9/2020;11/09/2020;Standard Processing
CA-2020-126438;10/9/2020;14/09/2020;Express
CA-2020-147403;10/9/2020;14/09/2020;Express
CA-2020-112774;11/9/2020;14/09/2020;Express
CA-2020-149559;11/9/2020;14/09/2020;Express
CA-2020-149559;11/9/2020;14/09/2020;Express
CA-2020-149559;11/9/2020;14/09/2020;Express
CA-2020-147725;14/9/2020;14/09/2020;Express
CA-2020-102736;5/9/2020;14/09/2020;Standard Processing
CA-2020-102736;5/9/2020;14/09/2020;Standard Processing
CA-2020-102736;5/9/2020;14/09/2020;Standard Processing
US-2020-129441;7/9/2020;14/09/2020;Standard Processing
CA-2020-148929;7/9/2020;14/09/2020;Standard Processing
CA-2020-100160;7/9/2020;14/09/2020;Standard Processing
CA-2020-100160;7/9/2020;14/09/2020;Standard Processing
CA-2020-100160;7/9/2020;14/09/2020;Standard Processing
US-2020-104094;7/9/2020;14/09/2020;Standard Processing
CA-2020-107244;7/9/2020;14/09/2020;Standard Processing
CA-2020-156237;14/9/2020;16/09/2020;Express
CA-2020-156237;14/9/2020;16/09/2020;Express
CA-2020-156237;14/9/2020;16/09/2020;Express
CA-2020-156237;14/9/2020;16/09/2020;Express
CA-2020-156237;14/9/2020;16/09/2020;Express
CA-2020-156237;14/9/2020;16/09/2020;Express
CA-2020-152975;14/9/2020;16/09/2020;Express
CA-2020-152975;14/9/2020;16/09/2020;Express
CA-2020-152975;14/9/2020;16/09/2020;Express
CA-2020-152975;14/9/2020;16/09/2020;Express
US-2020-124968;8/9/2020;16/09/2020;Standard Processing
CA-2020-126396;8/9/2020;16/09/2020;Standard Processing
CA-2020-132437;8/9/2020;16/09/2020;Standard Processing
CA-2020-137498;9/9/2020;16/09/2020;Standard Processing
CA-2020-137498;9/9/2020;16/09/2020;Standard Processing
CA-2020-137498;9/9/2020;16/09/2020;Standard Processing
CA-2020-110905;10/9/2020;16/09/2020;Standard Processing
CA-2020-110905;10/9/2020;16/09/2020;Standard Processing
CA-2020-110905;10/9/2020;16/09/2020;Standard Processing
CA-2020-110905;10/9/2020;16/09/2020;Standard Processing
CA-2020-110905;10/9/2020;16/09/2020;Standard Processing
CA-2020-110905;10/9/2020;16/09/2020;Standard Processing
CA-2020-110905;10/9/2020;16/09/2020;Standard Processing
CA-2020-110905;10/9/2020;16/09/2020;Standard Processing
CA-2020-117044;11/9/2020;16/09/2020;Standard Processing
CA-2020-117044;11/9/2020;16/09/2020;Standard Processing
CA-2020-166898;11/9/2020;16/09/2020;Standard Processing
CA-2020-166898;11/9/2020;16/09/2020;Standard Processing
CA-2020-127726;11/9/2020;16/09/2020;Standard Processing
CA-2020-127726;11/9/2020;16/09/2020;Standard Processing
US-2020-109582;12/9/2020;16/09/2020;Standard Processing
CA-2020-124401;7/9/2020;16/09/2020;Standard Processing
CA-2020-124401;7/9/2020;16/09/2020;Standard Processing
CA-2020-100335;7/9/2020;16/09/2020;Standard Processing
CA-2020-103877;7/9/2020;16/09/2020;Standard Processing
US-2020-150070;7/9/2020;16/09/2020;Standard Processing
CA-2020-128769;7/9/2020;16/09/2020;Standard Processing
CA-2020-149895;8/9/2020;16/09/2020;Standard Processing
CA-2020-158036;8/9/2020;16/09/2020;Standard Processing
US-2020-118087;9/9/2020;16/09/2020;Standard Processing
US-2020-118087;9/9/2020;16/09/2020;Standard Processing
US-2020-118087;9/9/2020;16/09/2020;Standard Processing
US-2020-118087;9/9/2020;16/09/2020;Standard Processing
US-2020-118087;9/9/2020;16/09/2020;Standard Processing
US-2020-118087;9/9/2020;16/09/2020;Standard Processing
US-2020-118087;9/9/2020;16/09/2020;Standard Processing
US-2020-118087;9/9/2020;16/09/2020;Standard Processing
CA-2020-147361;9/9/2020;16/09/2020;Standard Processing
CA-2020-147361;9/9/2020;16/09/2020;Standard Processing
CA-2020-147228;9/9/2020;16/09/2020;Standard Processing
CA-2020-147228;9/9/2020;16/09/2020;Standard Processing
CA-2020-147228;9/9/2020;16/09/2020;Standard Processing
CA-2020-147228;9/9/2020;16/09/2020;Standard Processing
US-2020-159562;9/9/2020;16/09/2020;Standard Processing
CA-2020-155929;9/9/2020;16/09/2020;Standard Processing
CA-2020-100825;9/9/2020;16/09/2020;Standard Processing
CA-2020-139444;9/9/2020;16/09/2020;Standard Processing
CA-2020-169439;9/9/2020;16/09/2020;Standard Processing
CA-2020-169439;9/9/2020;16/09/2020;Standard Processing
US-2020-146213;9/9/2020;16/09/2020;Standard Processing
CA-2020-168403;9/9/2020;16/09/2020;Standard Processing
CA-2020-168403;9/9/2020;16/09/2020;Standard Processing
CA-2020-120999;10/9/2020;16/09/2020;Standard Processing
CA-2020-152093;10/9/2020;16/09/2020;Standard Processing
CA-2020-159954;10/9/2020;16/09/2020;Standard Processing
CA-2020-124898;11/9/2020;16/09/2020;Standard Processing
US-2020-152898;11/9/2020;16/09/2020;Standard Processing
CA-2020-103611;12/9/2020;18/09/2020;Express
CA-2020-140676;12/9/2020;18/09/2020;Express
CA-2020-140676;12/9/2020;18/09/2020;Express
CA-2020-140676;12/9/2020;18/09/2020;Express
CA-2020-108749;12/9/2020;18/09/2020;Express
CA-2020-108749;12/9/2020;18/09/2020;Express
CA-2020-115882;14/9/2020;18/09/2020;Express
CA-2020-115882;14/9/2020;18/09/2020;Express
CA-2020-132353;15/9/2020;18/09/2020;Express
CA-2020-118136;16/9/2020;18/09/2020;Express
CA-2020-118136;16/9/2020;18/09/2020;Express
CA-2020-136448;16/9/2020;18/09/2020;Express
CA-2020-136448;16/9/2020;18/09/2020;Express
CA-2020-136448;16/9/2020;18/09/2020;Express
CA-2020-136448;16/9/2020;18/09/2020;Express
CA-2020-136448;16/9/2020;18/09/2020;Express
CA-2020-137470;17/9/2020;18/09/2020;Express
CA-2020-114440;14/9/2020;18/09/2020;Standard Processing
CA-2020-121888;15/9/2020;18/09/2020;Standard Processing
CA-2020-121888;15/9/2020;18/09/2020;Standard Processing
CA-2020-121888;15/9/2020;18/09/2020;Standard Processing
CA-2020-121888;15/9/2020;18/09/2020;Standard Processing
CA-2020-165008;15/9/2020;18/09/2020;Standard Processing
CA-2020-127096;15/9/2020;18/09/2020;Standard Processing
CA-2020-123036;10/9/2020;18/09/2020;Standard Processing
CA-2020-123036;10/9/2020;18/09/2020;Standard Processing
US-2020-160836;11/9/2020;18/09/2020;Standard Processing
US-2020-160836;11/9/2020;18/09/2020;Standard Processing
US-2020-160836;11/9/2020;18/09/2020;Standard Processing
CA-2020-142293;17/9/2020;21/09/2020;Express
CA-2020-131016;18/9/2020;21/09/2020;Express
CA-2020-131016;18/9/2020;21/09/2020;Express
CA-2020-140508;18/9/2020;21/09/2020;Express
CA-2020-160801;19/9/2020;21/09/2020;Express
US-2020-157224;14/9/2020;21/09/2020;Standard Processing
CA-2020-112984;16/9/2020;21/09/2020;Standard Processing
CA-2020-141446;16/9/2020;21/09/2020;Standard Processing
CA-2020-132262;21/9/2020;23/09/2020;Express
CA-2020-132262;21/9/2020;23/09/2020;Express
CA-2020-165155;21/9/2020;23/09/2020;Express
CA-2020-161053;22/9/2020;23/09/2020;Express
CA-2020-161053;22/9/2020;23/09/2020;Express
CA-2020-157931;17/9/2020;23/09/2020;Standard Processing
CA-2020-157931;17/9/2020;23/09/2020;Standard Processing
CA-2020-112515;17/9/2020;23/09/2020;Standard Processing
CA-2020-112515;17/9/2020;23/09/2020;Standard Processing
CA-2020-112515;17/9/2020;23/09/2020;Standard Processing
CA-2020-112515;17/9/2020;23/09/2020;Standard Processing
CA-2020-112515;17/9/2020;23/09/2020;Standard Processing
CA-2020-112515;17/9/2020;23/09/2020;Standard Processing
CA-2020-112515;17/9/2020;23/09/2020;Standard Processing
CA-2020-105669;17/9/2020;23/09/2020;Standard Processing
CA-2020-105669;17/9/2020;23/09/2020;Standard Processing
CA-2020-105669;17/9/2020;23/09/2020;Standard Processing
CA-2020-105669;17/9/2020;23/09/2020;Standard Processing
CA-2020-139493;13/9/2020;23/09/2020;Standard Processing
CA-2020-108931;14/9/2020;23/09/2020;Standard Processing
CA-2020-108931;14/9/2020;23/09/2020;Standard Processing
CA-2020-130302;14/9/2020;23/09/2020;Standard Processing
CA-2020-130043;15/9/2020;23/09/2020;Standard Processing
CA-2020-163020;15/9/2020;23/09/2020;Standard Processing
US-2020-163300;15/9/2020;23/09/2020;Standard Processing
US-2020-163300;15/9/2020;23/09/2020;Standard Processing
US-2020-163300;15/9/2020;23/09/2020;Standard Processing
CA-2020-145737;15/9/2020;23/09/2020;Standard Processing
US-2020-116652;15/9/2020;23/09/2020;Standard Processing
US-2020-116652;15/9/2020;23/09/2020;Standard Processing
US-2020-116652;15/9/2020;23/09/2020;Standard Processing
US-2020-116652;15/9/2020;23/09/2020;Standard Processing
US-2020-116652;15/9/2020;23/09/2020;Standard Processing
CA-2020-124205;15/9/2020;23/09/2020;Standard Processing
CA-2020-124205;15/9/2020;23/09/2020;Standard Processing
CA-2020-124205;15/9/2020;23/09/2020;Standard Processing
CA-2020-124205;15/9/2020;23/09/2020;Standard Processing
CA-2020-146185;15/9/2020;23/09/2020;Standard Processing
CA-2020-134418;15/9/2020;23/09/2020;Standard Processing
CA-2020-139822;15/9/2020;23/09/2020;Standard Processing
CA-2020-139822;15/9/2020;23/09/2020;Standard Processing
CA-2020-144113;16/9/2020;23/09/2020;Standard Processing
CA-2020-144113;16/9/2020;23/09/2020;Standard Processing
CA-2020-134173;16/9/2020;23/09/2020;Standard Processing
CA-2020-130715;16/9/2020;23/09/2020;Standard Processing
CA-2020-133333;18/9/2020;23/09/2020;Standard Processing
CA-2020-166856;18/9/2020;23/09/2020;Standard Processing
CA-2020-166856;18/9/2020;23/09/2020;Standard Processing
CA-2020-164756;18/9/2020;23/09/2020;Standard Processing
CA-2020-164756;18/9/2020;23/09/2020;Standard Processing
CA-2020-164756;18/9/2020;23/09/2020;Standard Processing
CA-2020-164756;18/9/2020;23/09/2020;Standard Processing
CA-2020-164756;18/9/2020;23/09/2020;Standard Processing
CA-2020-164756;18/9/2020;23/09/2020;Standard Processing
CA-2020-164756;18/9/2020;23/09/2020;Standard Processing
CA-2020-164756;18/9/2020;23/09/2020;Standard Processing
CA-2020-143378;19/9/2020;23/09/2020;Standard Processing
CA-2020-143378;19/9/2020;23/09/2020;Standard Processing
CA-2020-143378;19/9/2020;23/09/2020;Standard Processing
CA-2020-143378;19/9/2020;23/09/2020;Standard Processing
US-2020-148866;19/9/2020;23/09/2020;Standard Processing
CA-2020-102974;19/9/2020;23/09/2020;Standard Processing
CA-2020-102974;19/9/2020;23/09/2020;Standard Processing
CA-2020-102974;19/9/2020;23/09/2020;Standard Processing
CA-2020-153822;19/9/2020;23/09/2020;Standard Processing
CA-2020-153822;19/9/2020;23/09/2020;Standard Processing
CA-2020-153822;19/9/2020;23/09/2020;Standard Processing
CA-2020-153822;19/9/2020;23/09/2020;Standard Processing
CA-2020-122196;22/9/2020;25/09/2020;Express
CA-2020-103520;23/9/2020;25/09/2020;Express
CA-2020-160325;24/9/2020;25/09/2020;Express
CA-2020-160325;24/9/2020;25/09/2020;Express
CA-2020-142391;24/9/2020;25/09/2020;Express
CA-2020-134439;18/9/2020;25/09/2020;Standard Processing
CA-2020-167381;22/9/2020;25/09/2020;Standard Processing
CA-2020-167381;22/9/2020;25/09/2020;Standard Processing
CA-2020-162789;22/9/2020;25/09/2020;Standard Processing
CA-2020-162789;22/9/2020;25/09/2020;Standard Processing
CA-2020-126928;17/9/2020;25/09/2020;Standard Processing
CA-2020-126928;17/9/2020;25/09/2020;Standard Processing
CA-2020-106180;18/9/2020;25/09/2020;Standard Processing
CA-2020-106180;18/9/2020;25/09/2020;Standard Processing
CA-2020-106180;18/9/2020;25/09/2020;Standard Processing
CA-2020-138422;23/9/2020;28/09/2020;Express
CA-2020-121314;23/9/2020;28/09/2020;Express
CA-2020-163335;24/9/2020;28/09/2020;Express
CA-2020-163335;24/9/2020;28/09/2020;Express
CA-2020-148411;24/9/2020;28/09/2020;Express
CA-2020-148411;24/9/2020;28/09/2020;Express
CA-2020-169929;25/9/2020;28/09/2020;Express
CA-2020-112004;25/9/2020;28/09/2020;Express
CA-2020-112004;25/9/2020;28/09/2020;Express
US-2020-106145;26/9/2020;28/09/2020;Express
US-2020-106145;26/9/2020;28/09/2020;Express
US-2020-106145;26/9/2020;28/09/2020;Express
US-2020-106145;26/9/2020;28/09/2020;Express
US-2020-106145;26/9/2020;28/09/2020;Express
CA-2020-136000;22/9/2020;28/09/2020;Standard Processing
CA-2020-132521;23/9/2020;28/09/2020;Standard Processing
CA-2020-132521;23/9/2020;28/09/2020;Standard Processing
CA-2020-132521;23/9/2020;28/09/2020;Standard Processing
CA-2020-102309;23/9/2020;28/09/2020;Standard Processing
CA-2020-102309;23/9/2020;28/09/2020;Standard Processing
CA-2020-148068;18/9/2020;28/09/2020;Standard Processing
CA-2020-148068;18/9/2020;28/09/2020;Standard Processing
CA-2020-139619;19/9/2020;28/09/2020;Standard Processing
CA-2020-139787;19/9/2020;28/09/2020;Standard Processing
CA-2020-123351;21/9/2020;28/09/2020;Standard Processing
CA-2020-169817;21/9/2020;28/09/2020;Standard Processing
CA-2020-133074;21/9/2020;28/09/2020;Standard Processing
CA-2020-156391;26/9/2020;30/09/2020;Express
CA-2020-121300;29/9/2020;30/09/2020;Express
CA-2020-121300;29/9/2020;30/09/2020;Express
CA-2020-121300;29/9/2020;30/09/2020;Express
CA-2020-121300;29/9/2020;30/09/2020;Express
CA-2020-121300;29/9/2020;30/09/2020;Express
CA-2020-121300;29/9/2020;30/09/2020;Express
CA-2020-158379;22/9/2020;30/09/2020;Standard Processing
CA-2020-158379;22/9/2020;30/09/2020;Standard Processing
CA-2020-158379;22/9/2020;30/09/2020;Standard Processing
CA-2020-144694;24/9/2020;30/09/2020;Standard Processing
CA-2020-144694;24/9/2020;30/09/2020;Standard Processing
CA-2020-130148;24/9/2020;30/09/2020;Standard Processing
CA-2020-130148;24/9/2020;30/09/2020;Standard Processing
CA-2020-162572;25/9/2020;30/09/2020;Standard Processing
CA-2020-162572;25/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-100111;20/9/2020;30/09/2020;Standard Processing
CA-2020-151428;21/9/2020;30/09/2020;Standard Processing
US-2020-146878;21/9/2020;30/09/2020;Standard Processing
CA-2020-166317;22/9/2020;30/09/2020;Standard Processing
CA-2020-166317;22/9/2020;30/09/2020;Standard Processing
CA-2020-166317;22/9/2020;30/09/2020;Standard Processing
CA-2020-166317;22/9/2020;30/09/2020;Standard Processing
US-2020-108245;22/9/2020;30/09/2020;Standard Processing
US-2020-108245;22/9/2020;30/09/2020;Standard Processing
US-2020-103226;22/9/2020;30/09/2020;Standard Processing
CA-2020-102967;22/9/2020;30/09/2020;Standard Processing
CA-2020-161970;22/9/2020;30/09/2020;Standard Processing
CA-2020-161970;22/9/2020;30/09/2020;Standard Processing
CA-2020-117009;22/9/2020;30/09/2020;Standard Processing
CA-2020-121412;23/9/2020;30/09/2020;Standard Processing
CA-2020-117485;23/9/2020;30/09/2020;Standard Processing
US-2020-132059;23/9/2020;30/09/2020;Standard Processing
US-2020-132059;23/9/2020;30/09/2020;Standard Processing
US-2020-125647;23/9/2020;30/09/2020;Standard Processing
US-2020-125647;23/9/2020;30/09/2020;Standard Processing
US-2020-125647;23/9/2020;30/09/2020;Standard Processing
CA-2020-121853;23/9/2020;30/09/2020;Standard Processing
CA-2020-121853;23/9/2020;30/09/2020;Standard Processing
CA-2020-121853;23/9/2020;30/09/2020;Standard Processing
CA-2020-108910;24/9/2020;30/09/2020;Standard Processing
CA-2020-142034;24/9/2020;30/09/2020;Standard Processing
CA-2020-142034;24/9/2020;30/09/2020;Standard Processing
CA-2020-142034;24/9/2020;30/09/2020;Standard Processing
CA-2020-121839;24/9/2020;30/09/2020;Standard Processing
CA-2020-122364;24/9/2020;30/09/2020;Standard Processing
CA-2020-122364;24/9/2020;30/09/2020;Standard Processing
CA-2020-134096;24/9/2020;30/09/2020;Standard Processing
CA-2020-134096;24/9/2020;30/09/2020;Standard Processing
US-2020-132675;24/9/2020;30/09/2020;Standard Processing
US-2020-132675;24/9/2020;30/09/2020;Standard Processing
US-2020-132675;24/9/2020;30/09/2020;Standard Processing
US-2020-132675;24/9/2020;30/09/2020;Standard Processing
US-2020-132675;24/9/2020;30/09/2020;Standard Processing
CA-2020-162481;25/9/2020;30/09/2020;Standard Processing
CA-2020-162481;25/9/2020;30/09/2020;Standard Processing
CA-2020-116939;25/9/2020;30/09/2020;Standard Processing
CA-2020-122112;25/9/2020;30/09/2020;Standard Processing
US-2020-125717;28/9/2020;02/10/2020;Express
US-2020-125717;28/9/2020;02/10/2020;Express
US-2020-125717;28/9/2020;02/10/2020;Express
US-2020-125717;28/9/2020;02/10/2020;Express
US-2020-125717;28/9/2020;02/10/2020;Express
US-2020-125717;28/9/2020;02/10/2020;Express
CA-2020-140186;29/9/2020;02/10/2020;Express
CA-2020-140186;29/9/2020;02/10/2020;Express
CA-2020-140186;29/9/2020;02/10/2020;Express
CA-2020-140186;29/9/2020;02/10/2020;Express
CA-2020-140186;29/9/2020;02/10/2020;Express
US-2020-141509;29/9/2020;02/10/2020;Express
CA-2020-126676;29/9/2020;02/10/2020;Express
US-2020-120908;30/9/2020;02/10/2020;Express
CA-2020-129378;1/10/2020;02/10/2020;Express
CA-2020-129378;1/10/2020;02/10/2020;Express
CA-2020-129378;1/10/2020;02/10/2020;Express
CA-2020-129378;1/10/2020;02/10/2020;Express
US-2020-139955;28/9/2020;02/10/2020;Standard Processing
CA-2020-123778;23/9/2020;02/10/2020;Standard Processing
CA-2020-123778;23/9/2020;02/10/2020;Standard Processing
CA-2020-144904;25/9/2020;02/10/2020;Standard Processing
CA-2020-144904;25/9/2020;02/10/2020;Standard Processing
CA-2020-144904;25/9/2020;02/10/2020;Standard Processing
CA-2020-144904;25/9/2020;02/10/2020;Standard Processing
CA-2020-147452;30/9/2020;05/10/2020;Express
CA-2020-147452;30/9/2020;05/10/2020;Express
CA-2020-147452;30/9/2020;05/10/2020;Express
CA-2020-113418;1/10/2020;05/10/2020;Express
US-2020-162558;2/10/2020;05/10/2020;Express
US-2020-162558;2/10/2020;05/10/2020;Express
US-2020-162558;2/10/2020;05/10/2020;Express
US-2020-162558;2/10/2020;05/10/2020;Express
US-2020-162558;2/10/2020;05/10/2020;Express
US-2020-162558;2/10/2020;05/10/2020;Express
US-2020-162558;2/10/2020;05/10/2020;Express
CA-2020-144225;30/9/2020;05/10/2020;Standard Processing
CA-2020-123029;30/9/2020;05/10/2020;Standard Processing
CA-2020-129490;26/9/2020;05/10/2020;Standard Processing
CA-2020-160017;28/9/2020;05/10/2020;Standard Processing
CA-2020-157672;5/10/2020;07/10/2020;Express
CA-2020-146269;6/10/2020;07/10/2020;Express
CA-2020-146269;6/10/2020;07/10/2020;Express
CA-2020-116113;2/10/2020;07/10/2020;Standard Processing
CA-2020-152926;2/10/2020;07/10/2020;Standard Processing
CA-2020-152926;2/10/2020;07/10/2020;Standard Processing
CA-2020-134607;3/10/2020;07/10/2020;Standard Processing
CA-2020-101574;28/9/2020;07/10/2020;Standard Processing
CA-2020-152205;28/9/2020;07/10/2020;Standard Processing
CA-2020-100314;29/9/2020;07/10/2020;Standard Processing
CA-2020-100314;29/9/2020;07/10/2020;Standard Processing
CA-2020-100314;29/9/2020;07/10/2020;Standard Processing
CA-2020-118402;29/9/2020;07/10/2020;Standard Processing
CA-2020-128335;29/9/2020;07/10/2020;Standard Processing
CA-2020-128335;29/9/2020;07/10/2020;Standard Processing
CA-2020-148138;29/9/2020;07/10/2020;Standard Processing
CA-2020-137918;29/9/2020;07/10/2020;Standard Processing
US-2020-130603;30/9/2020;07/10/2020;Standard Processing
US-2020-139577;1/10/2020;07/10/2020;Standard Processing
CA-2020-126074;2/10/2020;07/10/2020;Standard Processing
CA-2020-126074;2/10/2020;07/10/2020;Standard Processing
CA-2020-126074;2/10/2020;07/10/2020;Standard Processing
CA-2020-126074;2/10/2020;07/10/2020;Standard Processing
CA-2020-147564;2/10/2020;07/10/2020;Standard Processing
CA-2020-137414;2/10/2020;07/10/2020;Standard Processing
CA-2020-137414;2/10/2020;07/10/2020;Standard Processing
CA-2020-101749;3/10/2020;07/10/2020;Standard Processing
CA-2020-149853;3/10/2020;07/10/2020;Standard Processing
CA-2020-149853;3/10/2020;07/10/2020;Standard Processing
CA-2020-141789;3/10/2020;09/10/2020;Express
CA-2020-143035;3/10/2020;09/10/2020;Standard Processing
CA-2020-143035;3/10/2020;09/10/2020;Standard Processing
CA-2020-143035;3/10/2020;09/10/2020;Standard Processing
US-2020-103247;5/10/2020;09/10/2020;Standard Processing
US-2020-103247;5/10/2020;09/10/2020;Standard Processing
CA-2020-152275;1/10/2020;09/10/2020;Standard Processing
CA-2020-156951;1/10/2020;09/10/2020;Standard Processing
CA-2020-156951;1/10/2020;09/10/2020;Standard Processing
CA-2020-156951;1/10/2020;09/10/2020;Standard Processing
CA-2020-156951;1/10/2020;09/10/2020;Standard Processing
CA-2020-117807;1/10/2020;09/10/2020;Standard Processing
CA-2020-123981;2/10/2020;09/10/2020;Standard Processing
CA-2020-101308;2/10/2020;09/10/2020;Standard Processing
CA-2020-101308;2/10/2020;09/10/2020;Standard Processing
CA-2020-105914;2/10/2020;09/10/2020;Standard Processing
CA-2020-105914;2/10/2020;09/10/2020;Standard Processing
CA-2020-141117;2/10/2020;09/10/2020;Standard Processing
CA-2020-141117;2/10/2020;09/10/2020;Standard Processing
CA-2020-141117;2/10/2020;09/10/2020;Standard Processing
CA-2020-141117;2/10/2020;09/10/2020;Standard Processing
CA-2020-151596;8/10/2020;13/10/2020;Express
CA-2020-162635;9/10/2020;13/10/2020;Express
CA-2020-132430;9/10/2020;13/10/2020;Express
US-2020-115595;9/10/2020;13/10/2020;Express
CA-2020-149146;12/10/2020;13/10/2020;Express
CA-2020-130505;12/10/2020;13/10/2020;Express
CA-2020-144820;3/10/2020;13/10/2020;Standard Processing
CA-2020-163818;4/10/2020;13/10/2020;Standard Processing
CA-2020-143112;5/10/2020;13/10/2020;Standard Processing
CA-2020-143112;5/10/2020;13/10/2020;Standard Processing
